regCal1,regCal2,regCal3,errorPM,sampleSize
0.154735657196499,0.145223297773435,0.140534547891464,0.0991107335002316,100
0.131769693480353,0.132157213305061,0.129593804391672,0.0991107335002316,100
0.116680269888467,0.115287676127118,0.123639341610708,0.0991107335002316,100
0.128745799590484,0.123826900190501,0.125795366752978,0.0991107335002316,100
0.130845442357961,0.128465081672167,0.129105669983211,0.0991107335002316,100
0.134172736906559,0.130518578873926,0.121351490423299,0.0991107335002316,100
0.135657961794476,0.134384345868842,0.130801467093695,0.0991107335002316,100
0.141641553563984,0.141219812608409,0.141992899956941,0.0991107335002316,100
0.130241330231335,0.130900731459023,0.130281862788167,0.0991107335002316,100
0.127980615812624,0.127039165652673,0.123440217480722,0.0991107335002316,100
0.144273782928696,0.142166741319811,0.141905092461642,0.0991107335002316,100
0.118932349352379,0.116632092126511,0.126276937649541,0.0991107335002316,100
0.144895848693977,0.146092270402482,0.143814144770609,0.0991107335002316,100
0.15284102706853,0.154625179004292,0.151216668574513,0.0991107335002316,100
0.146892290019214,0.14640415093176,0.144433592576253,0.0991107335002316,100
0.123038138025842,0.120786907025415,0.132581195378439,0.0991107335002316,100
0.142054881206557,0.141766516311418,0.138806964471401,0.0991107335002316,100
0.137350928679605,0.133673611331352,0.133712733069995,0.0991107335002316,100
0.133897046380165,0.134296937619428,0.135727700413872,0.0991107335002316,100
0.121703035087522,0.121248330801309,0.124944169254681,0.0991107335002316,100
0.152594403117771,0.154058174463868,0.155352570695107,0.0991107335002316,100
0.140896023923825,0.140073836338152,0.135907962989648,0.0991107335002316,100
0.132520753911049,0.132717159807108,0.129569359093147,0.0991107335002316,100
0.134534179541662,0.131485016684082,0.130929658545481,0.0991107335002316,100
0.140501360108754,0.133617986969254,0.130071391419986,0.0991107335002316,100
0.14509444809493,0.143707407629333,0.138583798801167,0.0991107335002316,100
0.137742548805228,0.136660653246704,0.132357778770014,0.0991107335002316,100
0.137828308176904,0.13109019885563,0.127515155055627,0.0991107335002316,100
0.156284928631876,0.154984076485623,0.135689471281795,0.0991107335002316,100
0.138125817507638,0.139132088949376,0.138307227725312,0.0991107335002316,100
0.135039753654392,0.131823660108999,0.133077111150656,0.0991107335002316,100
0.138315587051232,0.138373115141752,0.136148418535032,0.0991107335002316,100
0.146356902663185,0.141726969752372,0.137896509157595,0.0991107335002316,100
0.148421052704373,0.150847576750599,0.149556775249957,0.0991107335002316,100
0.138148430250071,0.136613714158542,0.134110451082109,0.0991107335002316,100
0.154398513569626,0.152852885761344,0.151986065944409,0.0991107335002316,100
0.120519434315084,0.117189146868108,0.118073429367659,0.0991107335002316,100
0.133854933187661,0.128990575114489,0.124022731061322,0.0991107335002316,100
0.136024981315842,0.135802465142073,0.135993343294655,0.0991107335002316,100
0.116425853871912,0.1167125797755,0.12197611378611,0.0991107335002316,100
0.140098046863766,0.137205296853628,0.128892851386826,0.0991107335002316,100
0.139829948696617,0.137130268571908,0.133583435512119,0.0991107335002316,100
0.138337762462246,0.136176314667088,0.134647167405376,0.0991107335002316,100
0.143285948008371,0.141706158849536,0.131784249520054,0.0991107335002316,100
0.116998729039691,0.116601719388259,0.127570313664691,0.0991107335002316,100
0.140285538733276,0.138742610473548,0.138326111520866,0.0991107335002316,100
0.151444525484108,0.155448897041202,0.155676615640502,0.0991107335002316,100
0.141000650270607,0.141221956361275,0.13873564517947,0.0991107335002316,100
0.15265735953047,0.151482312888901,0.152102087102699,0.0991107335002316,100
0.142856932862171,0.142684100134188,0.144318225691689,0.0991107335002316,100
0.138864336415457,0.139006556099485,0.136514397468966,0.0991107335002316,100
0.167450297930337,0.167448731320899,0.160842040379507,0.0991107335002316,100
0.136407044254013,0.134994695572876,0.134114840705791,0.0991107335002316,100
0.129946310345493,0.128801248012684,0.133036985621162,0.0991107335002316,100
0.150068188934141,0.149809577555502,0.14360825792438,0.0991107335002316,100
0.146174510525396,0.142699429446276,0.139124391856291,0.0991107335002316,100
0.140132099592536,0.138536627996489,0.139357873067127,0.0991107335002316,100
0.132497064765569,0.132130655400281,0.136122660668031,0.0991107335002316,100
0.143492749685815,0.141783386901166,0.141985717253546,0.0991107335002316,100
0.154052842967769,0.151712119345223,0.151834225533163,0.0991107335002316,100
0.153129689661416,0.151458485031922,0.146339768845988,0.0991107335002316,100
0.1567250720916,0.153362223663827,0.14877858907154,0.0991107335002316,100
0.145614657674201,0.145567425887512,0.143836785955315,0.0991107335002316,100
0.142945253529974,0.141432790346186,0.1397925255117,0.0991107335002316,100
0.148204684622577,0.145738563457163,0.142583479088383,0.0991107335002316,100
0.13600753146476,0.136047230492067,0.13604523920588,0.0991107335002316,100
0.139354342022104,0.134156033850687,0.128609025943661,0.0991107335002316,100
0.124588278643688,0.125033537501832,0.132169920401389,0.0991107335002316,100
0.129436646906478,0.127764351748183,0.126981873575542,0.0991107335002316,100
0.137619395773469,0.14022827626352,0.140096813198842,0.0991107335002316,100
0.129849918200561,0.130666232784136,0.131881698075905,0.0991107335002316,100
0.137047001286418,0.139394701276124,0.133024653716986,0.0991107335002316,100
0.145436049600161,0.142781132863712,0.140957306123216,0.0991107335002316,100
0.130293943772172,0.127233718821022,0.126777638488584,0.0991107335002316,100
0.159622728067104,0.155280971812074,0.154252148939931,0.0991107335002316,100
0.160130880363154,0.158194088016451,0.154127829460393,0.0991107335002316,100
0.139535366818794,0.138996063792349,0.133655772909527,0.0991107335002316,100
0.141383106843411,0.134972671608048,0.131370726861895,0.0991107335002316,100
0.141900427612337,0.141884884992134,0.134528390062296,0.0991107335002316,100
0.14036592531267,0.1424522698666,0.13123129073954,0.0991107335002316,100
0.147604239117554,0.146611960518748,0.146334916380008,0.0991107335002316,100
0.146492943394957,0.139966102988563,0.139096793068885,0.0991107335002316,100
0.138517920444828,0.139105636799087,0.135061743903201,0.0991107335002316,100
0.122049941346898,0.120977519990904,0.12769146792532,0.0991107335002316,100
0.137549639013763,0.138026148356369,0.139098397523751,0.0991107335002316,100
0.142004365729561,0.140959754956374,0.141885659208281,0.0991107335002316,100
0.142357088303078,0.14116524177954,0.139455379228377,0.0991107335002316,100
0.152004733777241,0.149133619704097,0.138054548742435,0.0991107335002316,100
0.142149232127165,0.140197745179833,0.139172180746738,0.0991107335002316,100
0.143397361927919,0.139279207801078,0.134083019047369,0.0991107335002316,100
0.153436050821411,0.153323824925595,0.150493200101155,0.0991107335002316,100
0.152859365048677,0.146431868567698,0.133848086460712,0.0991107335002316,100
0.14208420058766,0.141420693581249,0.139395740385418,0.0991107335002316,100
0.140053212250684,0.1379465725777,0.135992122878669,0.0991107335002316,100
0.130995679941787,0.127622568536499,0.126621660813411,0.0991107335002316,100
0.142808673326802,0.142338811231723,0.14136784451832,0.0991107335002316,100
0.144230503053687,0.136794857393747,0.136356401986567,0.0991107335002316,100
0.138662964260312,0.138385098023465,0.133069362114276,0.0991107335002316,100
0.135128627364306,0.131615438877455,0.123981437733248,0.0991107335002316,100
0.131206168839658,0.128640596240395,0.126598056380362,0.0991107335002316,100
0.135218413934094,0.135006843464759,0.135224928245804,0.0991107335002316,100
0.148561415588001,0.148142645729965,0.146300204472202,0.0991107335002316,100
0.134088208408606,0.134827993090758,0.131824081538244,0.0991107335002316,100
0.125882711328813,0.12469898692926,0.12894300923102,0.0991107335002316,100
0.147686065226123,0.14912468996265,0.14076347739663,0.0991107335002316,100
0.163000649352019,0.153774140160326,0.135450074899863,0.0991107335002316,100
0.140455478911604,0.138929535630164,0.140486518184521,0.0991107335002316,100
0.158896725141066,0.158384847952102,0.156366869472715,0.0991107335002316,100
0.153842213115082,0.152929852271379,0.150360014864226,0.0991107335002316,100
0.147279611506118,0.143802149099465,0.138013834637484,0.0991107335002316,100
0.137506682377347,0.13590606477587,0.134707472753985,0.0991107335002316,100
0.142977523526629,0.140151871159461,0.141459601002368,0.0991107335002316,100
0.157939714537647,0.155183154268743,0.148039978528769,0.0991107335002316,100
0.127290343166782,0.128225290922156,0.124057045415133,0.0991107335002316,100
0.133881251221696,0.132680802360891,0.132503723946036,0.0991107335002316,100
0.152251041657923,0.149582572443249,0.147086787529517,0.0991107335002316,100
0.141677083915113,0.141174684918349,0.13933481070608,0.0991107335002316,100
0.131501676595875,0.131635150571697,0.128716196037217,0.0991107335002316,100
0.144761687571934,0.14533561746158,0.145359126804286,0.0991107335002316,100
0.118259527998312,0.117824952869549,0.125651581169586,0.0991107335002316,100
0.134332590950438,0.134533689131739,0.131570815793561,0.0991107335002316,100
0.129171362058465,0.129343804620202,0.125242049636428,0.0991107335002316,100
0.149920948617835,0.147613764793968,0.148260282726317,0.0991107335002316,100
0.150200843467664,0.14993325178335,0.148872050826158,0.0991107335002316,100
0.136928370459675,0.134583110258837,0.135534923772133,0.0991107335002316,100
0.152464655267671,0.15073835125166,0.147173349284005,0.0991107335002316,100
0.145132013243164,0.14432038095404,0.146763721131369,0.0991107335002316,100
0.136296078757506,0.135829365431343,0.134094919314938,0.0991107335002316,100
0.131218543510423,0.128210317992906,0.128607564215478,0.0991107335002316,100
0.145052363270162,0.141871812910801,0.133657879990009,0.0991107335002316,100
0.137184650405529,0.137561546944463,0.132853348302187,0.0991107335002316,100
0.139734277553186,0.137148087215379,0.139031040678976,0.0991107335002316,100
0.16048307800643,0.153273496559344,0.14812185085938,0.0991107335002316,100
0.139675361398412,0.13699003415391,0.129515714021031,0.0991107335002316,100
0.138493432929374,0.137026114456793,0.138145419200832,0.0991107335002316,100
0.152824527844615,0.15074455515978,0.148527876946747,0.0991107335002316,100
0.133115246261098,0.130290201313717,0.137562929027159,0.0991107335002316,100
0.145899448626199,0.146711581892045,0.147215145110495,0.0991107335002316,100
0.144078846485191,0.143988884174483,0.14303675466354,0.0991107335002316,100
0.143369662449672,0.141380265453545,0.139124704239599,0.0991107335002316,100
0.137631570734596,0.135256657125873,0.135454560869384,0.0991107335002316,100
0.145267889747368,0.144164536252198,0.145822908574256,0.0991107335002316,100
0.167970165937251,0.164825567396714,0.158076165512569,0.0991107335002316,100
0.136247177877435,0.136331738514163,0.13576027915279,0.0991107335002316,100
0.156805724715304,0.152417863761772,0.151808683457645,0.0991107335002316,100
0.146039104654464,0.141983008042794,0.14118873162273,0.0991107335002316,100
0.143127231478722,0.142877980022777,0.143850860842882,0.0991107335002316,100
0.139255983806448,0.13770654720418,0.138878783834958,0.0991107335002316,100
0.154307830735309,0.155197259346766,0.137646370815208,0.0991107335002316,100
0.142115364878114,0.138570181049125,0.139570576022969,0.0991107335002316,100
0.151176306328876,0.154570122365474,0.149213806063869,0.0991107335002316,100
0.137563317517256,0.131163077922125,0.12973369158992,0.0991107335002316,100
0.156218796169826,0.153728151809251,0.152275086269616,0.0991107335002316,100
0.138635449028674,0.139555011813985,0.14013016648016,0.0991107335002316,100
0.14770365451227,0.143584817077687,0.143070459491527,0.0991107335002316,100
0.135771452583705,0.132158752369646,0.133704919189478,0.0991107335002316,100
0.134664999899356,0.134942034675515,0.128820087408508,0.0991107335002316,100
0.139899822545329,0.140413735397144,0.138344825821337,0.0991107335002316,100
0.141478770521668,0.141141852009233,0.13976867328438,0.0991107335002316,100
0.139361360544512,0.136792970726044,0.138715425757489,0.0991107335002316,100
0.139434915369405,0.140248769055998,0.139108639656282,0.0991107335002316,100
0.133231002637155,0.129837874189379,0.126545352165966,0.0991107335002316,100
0.133424656005743,0.133819072229132,0.13062584949619,0.0991107335002316,100
0.144602891322982,0.140755574252096,0.135649616286882,0.0991107335002316,100
0.12894906078577,0.127369502941565,0.128842424537129,0.0991107335002316,100
0.1352850465485,0.13401912698025,0.128552918080181,0.0991107335002316,100
0.160979639423504,0.15838193622743,0.153651729977293,0.0991107335002316,100
0.146606659589186,0.144873498408099,0.131150945080254,0.0991107335002316,100
0.133173650848022,0.133397396498583,0.140330871957789,0.0991107335002316,100
0.131684778438265,0.129986850601825,0.130950679589832,0.0991107335002316,100
0.135735795848907,0.137850146957555,0.125749373829893,0.0991107335002316,100
0.142802148497067,0.142827953032038,0.142061253332636,0.0991107335002316,100
0.13760219428702,0.139370403180176,0.138732427371041,0.0991107335002316,100
0.147934937788464,0.146517112687736,0.146393618509483,0.0991107335002316,100
0.13797863635905,0.130503487415406,0.132369135802728,0.0991107335002316,100
0.144406987463974,0.140467472696963,0.136920440673835,0.0991107335002316,100
0.129278397299102,0.129580998159353,0.124468343782682,0.0991107335002316,100
0.142824040981437,0.142959727188422,0.145234507182834,0.0991107335002316,100
0.143453121911171,0.134993315594364,0.13579633278794,0.0991107335002316,100
0.143062237769899,0.142462697127705,0.144744029534042,0.0991107335002316,100
0.163724152373685,0.160632469371411,0.159756550165932,0.0991107335002316,100
0.160425547851265,0.162217979061169,0.158486508546322,0.0991107335002316,100
0.150196228113784,0.149097638287222,0.149124458896539,0.0991107335002316,100
0.12773149320743,0.126768749032528,0.128626330056699,0.0991107335002316,100
0.13279440689874,0.130818459505286,0.129180351307397,0.0991107335002316,100
0.141539284890966,0.138486831885093,0.134922326028111,0.0991107335002316,100
0.13723292416845,0.134479817285983,0.132583274862383,0.0991107335002316,100
0.142781137603323,0.143450506058095,0.130811510092678,0.0991107335002316,100
0.123018784588795,0.118431191427319,0.123212041263915,0.0991107335002316,100
0.13138874292647,0.130054415679142,0.130200580842436,0.0991107335002316,100
0.137285457142897,0.136885829781605,0.134642769597814,0.0991107335002316,100
0.1285134990394,0.128499003122479,0.127379864062813,0.0991107335002316,100
0.137202696830096,0.135921737712926,0.141547958658764,0.0991107335002316,100
0.135908009629636,0.134809910978453,0.136655725315111,0.0991107335002316,100
0.119489668564445,0.118785596273797,0.120983008758783,0.0991107335002316,100
0.13804842559135,0.132127746303436,0.122070896045955,0.0991107335002316,100
0.15162640681172,0.150910848991073,0.144197388180088,0.0991107335002316,100
0.117536470086912,0.117250036686832,0.131233259641005,0.0991107335002316,100
0.140774154238692,0.13931326960908,0.139306962559655,0.0991107335002316,100
0.152015470305815,0.15172729166079,0.148542543238159,0.0991107335002316,100
0.147671297681497,0.141935846565645,0.145092745326768,0.0991107335002316,100
0.140631434625649,0.141840011344843,0.145047237502601,0.0991107335002316,100
0.118595569810966,0.116321323601801,0.120024327442473,0.0991107335002316,100
0.141218374064917,0.140112763308173,0.138838664888178,0.0991107335002316,100
0.140498081091075,0.141105923881357,0.138657595927037,0.0991107335002316,100
0.155054214687192,0.153723401175347,0.147720703644344,0.0991107335002316,100
0.160561295493967,0.153226970055924,0.152859106131969,0.0991107335002316,100
0.129477555195715,0.125555426632654,0.12928032264898,0.0991107335002316,100
0.137698148009014,0.137773299796112,0.128508183945212,0.0991107335002316,100
0.140529844576059,0.140578291210752,0.137523324715154,0.0991107335002316,100
0.149328321598599,0.1458101494338,0.14438110996054,0.0991107335002316,100
0.145952440631338,0.146575326287174,0.143942127584206,0.0991107335002316,100
0.127264949902103,0.126811127522414,0.124566711915395,0.0991107335002316,100
0.169645049644743,0.170156087081093,0.160596491934886,0.0991107335002316,100
0.136994608942489,0.139644804540342,0.135524706647724,0.0991107335002316,100
0.154278888461318,0.153458719625103,0.152082892397047,0.0991107335002316,100
0.131068802002064,0.12527586386571,0.1285603718151,0.0991107335002316,100
0.130224193234704,0.128689501010132,0.13417112537687,0.0991107335002316,100
0.135812435871178,0.134581240159339,0.131020284267166,0.0991107335002316,100
0.145214595926022,0.142175075139084,0.134907610582266,0.0991107335002316,100
0.13781253474662,0.135384776685527,0.134087605659103,0.0991107335002316,100
0.112289987165224,0.112097687098535,0.121757585557531,0.0991107335002316,100
0.161504257383595,0.153964346005783,0.152813847075767,0.0991107335002316,100
0.131709116567207,0.129536800483232,0.129550374954371,0.0991107335002316,100
0.127653180190274,0.126064091194689,0.12154614473841,0.0991107335002316,100
0.130401571512912,0.130198338919686,0.130131413195893,0.0991107335002316,100
0.150008377009028,0.151398698364057,0.154484076725512,0.0991107335002316,100
0.148546356748108,0.142459725471848,0.143230711573802,0.0991107335002316,100
0.132893123550526,0.131919728428257,0.133582039634499,0.0991107335002316,100
0.158946670457661,0.155200623129415,0.149569465764972,0.0991107335002316,100
0.134253258400038,0.133618603120499,0.126712148524648,0.0991107335002316,100
0.140568137433115,0.135212438905162,0.135161123750548,0.0991107335002316,100
0.134817132089182,0.134431571847126,0.133136181042482,0.0991107335002316,100
0.151742641159028,0.151620469990574,0.144794811901244,0.0991107335002316,100
0.138519327103839,0.136416623460303,0.137970418511702,0.0991107335002316,100
0.14838213337153,0.147773051434758,0.146875016125767,0.0991107335002316,100
0.12256990242177,0.123215536059784,0.125474905177744,0.0991107335002316,100
0.152983911992581,0.149953948929065,0.150689098019982,0.0991107335002316,100
0.135032665974158,0.135844651302184,0.132382047334203,0.0991107335002316,100
0.141106822796241,0.141506271789037,0.137138200876486,0.0991107335002316,100
0.143350857256026,0.13862214132722,0.136462652852595,0.0991107335002316,100
0.150778783204884,0.150371453454385,0.146342199453804,0.0991107335002316,100
0.147982322542384,0.145738844049829,0.144625523539145,0.0991107335002316,100
0.141218413011147,0.137887189167514,0.132392457330749,0.0991107335002316,100
0.136317325018603,0.131759385432805,0.133886019294697,0.0991107335002316,100
0.131003932918661,0.128366294820728,0.131384291775687,0.0991107335002316,100
0.158227108540108,0.152478249382389,0.154985808452967,0.0991107335002316,100
0.13376912982605,0.13411298708855,0.135224461380288,0.0991107335002316,100
0.148009422748876,0.14447176032213,0.140926015051851,0.0991107335002316,100
0.148822152461632,0.149326441355321,0.153803074412656,0.0991107335002316,100
0.134748869675425,0.129531442783702,0.131596669973035,0.0991107335002316,100
0.15507738701772,0.15153000320513,0.15087600956977,0.0991107335002316,100
0.138406821854215,0.140427717527262,0.138312672602079,0.0991107335002316,100
0.127660635363203,0.126920817069275,0.132911097774639,0.0991107335002316,100
0.141458502851098,0.140189464990751,0.139068354200552,0.0991107335002316,100
0.13228861951683,0.132611311852772,0.132681721108981,0.0991107335002316,100
0.143872974065984,0.144996830277932,0.147396328345202,0.0991107335002316,100
0.143124562330297,0.142929208251136,0.137991678477067,0.0991107335002316,100
0.131107362663361,0.13133664138266,0.127147324015168,0.0991107335002316,100
0.142301476805957,0.139392952160755,0.133988238058815,0.0991107335002316,100
0.138312291190592,0.138960519169036,0.13402756383729,0.0991107335002316,100
0.137579180851037,0.132781370411693,0.127712392975951,0.0991107335002316,100
0.13985093634431,0.138268063208181,0.139105022229198,0.0991107335002316,100
0.142554426554143,0.140761036576643,0.139322424286626,0.0991107335002316,100
0.13838009505964,0.135146495527507,0.136436085598035,0.0991107335002316,100
0.139017070703951,0.136513871174569,0.137462977013251,0.0991107335002316,100
0.139962684940283,0.137085799334614,0.13345031493716,0.0991107335002316,100
0.154185979959723,0.15057343126905,0.15026184277319,0.0991107335002316,100
0.143472062208851,0.145181382657852,0.141911506062359,0.0991107335002316,100
0.144909258902569,0.141328498405317,0.132788288944794,0.0991107335002316,100
0.135864853230098,0.134285093630267,0.134281972950082,0.0991107335002316,100
0.146522705656951,0.148396823225308,0.146557949925359,0.0991107335002316,100
0.143471180083231,0.136883163531323,0.135561779698127,0.0991107335002316,100
0.145765036074758,0.145492446489206,0.139522118666543,0.0991107335002316,100
0.140525897833941,0.137437085512592,0.137526031502817,0.0991107335002316,100
0.147579512580485,0.145988090298005,0.147684600725039,0.0991107335002316,100
0.136246596680689,0.132514664396356,0.13015391130949,0.0991107335002316,100
0.141271787060055,0.140756638141453,0.142614608825403,0.0991107335002316,100
0.131483248231354,0.131832499624683,0.129201515065268,0.0991107335002316,100
0.144046763225502,0.142158103995331,0.137812548710017,0.0991107335002316,100
0.12284835201646,0.120483307047309,0.12625310571069,0.0991107335002316,100
0.141277625952562,0.140015255058765,0.137202389339705,0.0991107335002316,100
0.143095340516152,0.137528516852441,0.137121911166849,0.0991107335002316,100
0.147971368979614,0.145647941162479,0.144626955981382,0.0991107335002316,100
0.127944361003005,0.128549678343751,0.12466136338218,0.0991107335002316,100
0.137285899001296,0.138128087466502,0.139511500891641,0.0991107335002316,100
0.136587218438747,0.136799663598388,0.138075588180617,0.0991107335002316,100
0.139667546332035,0.138763699453766,0.136621157615512,0.0991107335002316,100
0.134732707169748,0.132878849095936,0.130685464781341,0.0991107335002316,100
0.138637989213134,0.138637878262323,0.136905622119188,0.0991107335002316,100
0.143563200360813,0.145986801032836,0.142896001754752,0.0991107335002316,100
0.12529676194905,0.124943577484614,0.130020442850606,0.0991107335002316,100
0.14800214117827,0.147520919697213,0.146994486497546,0.0991107335002316,100
0.148222860027187,0.148199910583121,0.148938121087183,0.0991107335002316,100
0.134614482299837,0.133851962994642,0.133631838069978,0.0991107335002316,100
0.142172660144849,0.136497038962894,0.135464243166443,0.0991107335002316,100
0.142422250887217,0.13757567954608,0.135219481346184,0.0991107335002316,100
0.146821903076889,0.147300443723341,0.143852343202603,0.0991107335002316,100
0.12762188478063,0.122867325252699,0.121389040108021,0.0991107335002316,100
0.150631148088237,0.150492096046547,0.14961523803197,0.0991107335002316,100
0.143896832330705,0.136670744385337,0.13258239132857,0.0991107335002316,100
0.139040194818409,0.135542371914528,0.136252407444348,0.0991107335002316,100
0.130303517035562,0.126868405271136,0.131697732329478,0.0991107335002316,100
0.124257882202734,0.122986062561112,0.123625308171472,0.0991107335002316,100
0.133462165635046,0.13201391298273,0.131554505666149,0.0991107335002316,100
0.1543888068627,0.151573696182488,0.148170331682786,0.0991107335002316,100
0.135837251689323,0.134628413690355,0.132668045565533,0.0991107335002316,100
0.142889602225296,0.142273677662179,0.13998491283733,0.0991107335002316,100
0.13592422480907,0.133248405160536,0.129550631922264,0.0991107335002316,100
0.146995287015333,0.14568848278031,0.143459830103113,0.0991107335002316,100
