regCal1,regCal2,regCal3,errorPM,sampleSize
0.00860920961390954,0.0824567680838039,0.0783422841174737,0.000663534437229982,100
-0.021043029358038,0.0699173103428717,0.0489250061346449,0.000663534437229982,100
-0.0587925204110637,0.262061088042873,0.091081869482887,0.000663534437229982,100
0.0119399831618058,0.0770346609914284,0.0643491653725812,0.000663534437229982,100
-0.00804021328693599,0.118256084478704,0.0946556486579408,0.000663534437229982,100
0.00690145491523876,0.116292185154028,0.068476848485029,0.000663534437229982,100
0.0148091929310432,0.0906774765948815,0.0891054838528791,0.000663534437229982,100
-0.0144993636887106,0.0967013902795791,0.0731313342320399,0.000663534437229982,100
0.0320398098425847,0.0889403415100121,0.0880188677558789,0.000663534437229982,100
-0.0180912916816775,0.114375335362326,0.113078946170538,0.000663534437229982,100
0.103869312791014,0.0743291261744575,0.0685713253145717,0.000663534437229982,100
0.0564038775332308,0.107626307244076,0.0594727045092765,0.000663534437229982,100
-0.00712989978963884,0.11501101926824,0.121139158037099,0.000663534437229982,100
0.0131709107077727,0.101095468256031,0.085975428121544,0.000663534437229982,100
5.85225958691895,0.117067143257063,0.107947809635594,0.000663534437229982,100
0.0214235815049746,0.121686798283845,0.106004251341998,0.000663534437229982,100
-0.0364975701853085,0.0971739939245396,0.0856710372204092,0.000663534437229982,100
-0.0184742444135264,0.0826918068277352,0.0868813765419892,0.000663534437229982,100
0.0105837087951277,0.0737501830159769,0.0543216439397251,0.000663534437229982,100
-0.0243042731677492,0.0767740351599857,0.0742233633050102,0.000663534437229982,100
12.4499116445243,0.0988908646794036,0.0380277037716564,0.000663534437229982,100
0.00557335022922488,0.0781143535805545,0.0526948095673397,0.000663534437229982,100
-0.293692914112112,0.115118375869423,0.0988856879942259,0.000663534437229982,100
0.00341906139671782,0.0607104710902223,0.0467689315948476,0.000663534437229982,100
0.00673049887409691,0.101675604471878,0.0731373539873761,0.000663534437229982,100
-0.0060632232154607,0.0843163780942593,0.0430330921538941,0.000663534437229982,100
-0.00950848298413995,0.0427516823528695,0.0454228452765726,0.000663534437229982,100
-0.0099391904983288,0.0668455629794514,0.0568004343840278,0.000663534437229982,100
-0.0444400041249736,0.0976709599072941,0.0910873323805999,0.000663534437229982,100
0.020049740620941,0.106538833059512,0.102317722049283,0.000663534437229982,100
-0.031685680226919,0.0840931660101386,0.0653326813507458,0.000663534437229982,100
0.0210053911687273,0.0890676146546687,0.0573121138173513,0.000663534437229982,100
-0.200751609989839,0.118858717929825,0.109443725310513,0.000663534437229982,100
0.0120344505558698,0.118043028745063,0.103108306795963,0.000663534437229982,100
-0.0103251113582946,0.0581713964923656,0.0547600844075319,0.000663534437229982,100
-0.0470992109604761,0.0956742209722449,0.0815190154257172,0.000663534437229982,100
0.0145074553336815,0.107142118503932,0.0546598734507578,0.000663534437229982,100
0.0193514661757005,0.108676832100786,0.0454061155420782,0.000663534437229982,100
0.0114579656266053,0.1313176030114,0.108743620249414,0.000663534437229982,100
0.00891119629979346,0.151004055982513,0.130954457885088,0.000663534437229982,100
-0.0159275336286719,0.131761079843165,0.0808883782204106,0.000663534437229982,100
0.0311567926180169,0.0996464044252083,0.0700628158178063,0.000663534437229982,100
0.0057927029110607,0.0733029229765284,0.0678924094456544,0.000663534437229982,100
-0.0056607634431443,0.0732641391013197,0.0483522600672385,0.000663534437229982,100
-0.00757379970358326,0.0946361648518698,0.0848157765577608,0.000663534437229982,100
